title,full_text,author_name,author_image,other_image_name,firm_id
Supercool: The easiest way to buy NFTs,"# TL;DR At Supercool, we help NFT sellers set up the simplest NFT checkout experience that enables anyone to seamlessly purchase NFTs using their email and a credit card. No wallet or crypto required! ### **The Problem** Whether you are crypto-native or new to web3, buying NFTs can be nerve-racking. Only the steps required to have a crypto wallet are enough to prevent anyone from purchasing NFTs. First time buyers have to setup a crypto wallet, which involves downloading Chrome extensions and storing long pass phrases; then they have to figure out how to buy crypto currency from an exchange and go through several KYC steps in the process; finally, they need to send crypto from the exchange to their wallet, connect their wallet to the mint website, and sign the transactions required for the purchase. These are way too many steps and can take days to complete! Because doing simple things in web3 often requires so many steps, web3 has become an exclusive club of decentralization and tech enthusiasts — but it shouldn’t be this way; everyone should be able to participate. ### **Simplifying the NFT checkout** In order to onboard more people into the NFT space and capture larger audiences, we need to offer users a purchasing experience as seamless as what already exists in e-commerce: **secure** **payments using credit cards**. Here is where Supercool comes in. Supercool is a checkout solution for NFTs (think PayPal for NFTs). In under 5 minutes, NFT projects can increase their sales conversion by integrating Supercool into their checkout flow to allow people to buy their NFTs securely in the ways that are most convenient to their customers. For example, through Supercool a user can buy NFTs with a credit card without having to own a digital wallet or any crypto. ![uploaded image](/media/?key=user_uploads/1006562/d457f084-f433-4bec-9c91-54f6a60ac2b9) ![uploaded image](/media/?key=user_uploads/1006562/2db3029a-3213-4d39-b78e-3611a7930b87) ![uploaded image](/media/?key=user_uploads/1006562/b48cddbd-30fb-4fde-8175-dba7ef4ba78f) Supercool is **free** for sellers. To use Supercool in your NFT project, go to [supercool.xyz](http://supercool.xyz) and click _“Request Access”_ and we’ll reach out to you to start the integration. It’s that simple! ![uploaded image](/media/?key=user_uploads/1006562/1de55046-4c88-445b-b1ed-2d886303db32) ### **Why choose Supercool?** Supercool helps NFTs reach their full potential by helping NFT sellers meet their audience where they are through a user-friendly checkout that is optimized for conversion. * We make NFTs accessible to the widest audience by offering multiple payment options like debit card, credit cards, Apple Pay, Google Pay, ETH, MATIC, etc… * We support NFTs on Ethereum and Polygon * We generate non-custodial NFT wallets for buyers on demand * We make mobile purchases 10X easier for buyers * Supercool is free for sellers! * Supercool is easy to integrate. If you want, we’ll do it for you! ![uploaded image](/media/?key=user_uploads/1006562/9857ee23-dc28-4872-be5a-e555267af835) ![uploaded image](/media/?key=user_uploads/1006562/a80cd895-8ef5-43d1-87de-2179cf391dbd) ![uploaded image](/media/?key=user_uploads/1006562/f113f420-6f7f-4895-9db1-a789ae6d51cc) ### **The Ask:** **Help us onboard the next millions of users into NFTs!** * **Reach out!** If you have any questions or are a creator, marketplace, launchpad, or brand that would like to get in touch, shoot us a message at [**founders@supercool.xyz**](mailto:founders@supercool.xyz)**.** * **Connect us to projects.** if you know any brands or projects that might be interested in increasing sales by simplifying the NFT buying experience or that are looking to use NFTs in some way, please connect us. **You can earn up to 1.12 ETH for every project you connect us with!** * **Follow us on** [**Twitter**](https://twitter.com/supercoolxyz) **and join our** [**Discord**](https://discord.com/invite/upez7r2eND) to tune into the latest product updates and join the Supercool community.",Bruno Jacob,https://bookface-images.s3.amazonaws.com/avatars/bc659cfb8e2487f195810ae1ce7fbd905de4a823.jpg,Otherimage_26794_1.jpg;Otherimage_26794_2.jpg;Otherimage_26794_3.jpg;Otherimage_26794_4.jpg;Otherimage_26794_5.jpg;Otherimage_26794_6.jpg;Otherimage_26794_7.jpg;,26794
Radical ✈️ Wireless connectivity from the stratosphere,"Hi [👋](https://emojipedia.org/waving-hand/#:\\~:text=A%20hand%20waving%20most%20commonly,to%20Emoji%201.0%20in%202015.) [James](https://www.linkedin.com/in/james0thomas/) and [Cyriel](https://www.linkedin.com/in/cyriel-notteboom/) here to introduce [Radical](https://www.radicalaero.com/)! Radical makes internet access affordable worldwide. We are building high altitude solar aircraft to deliver broadband connectivity at a fraction of the cost of terrestrial networks. ![uploaded image](/media/?key=user_uploads/1045182/65f89115-af17-4432-ae79-3fcbeb7b2bc5) ### **The Problem: Universal Connectivity** More than 3 billion people lack access to reliable broadband internet. Bringing underserved communities online is difficult with existing technologies. * Terrestrial networks are prohibitively expensive to establish in sparsely populated areas, and signal quality can be impaired in areas with hilly terrain. * Satellite networks are also costly, they require rocket launches and large constellations to achieve consistent coverage. Additionally, these services are not mobile - requiring the end user to use a dish transceiver. * High altitude balloons are unable to maintain position in strong winds and can drift away from their target service areas. ### **The Solution: Radical’s Stratospheric Aircraft** The ideal cell tower is positioned near users, but away from the ground to maintain line-of-sight coverage over a large service area. Radical is building the ideal cell tower: a high altitude solar aircraft. * Unlike terrestrial cell towers, high altitude aircraft maintain line-of-sight coverage over a large area and avoid terrain obstructions. * High altitude aircraft are 20x closer to the ground than low earth orbit satellites, reducing latency and eliminating the need for dish transceivers. * Unlike balloons, high altitude aircraft are able to maintain position in strong winds. All together, this means we can establish coverage in areas that were previously uneconomical to service. ![uploaded image](/media/?key=user_uploads/1045182/893208ea-fa0f-46bc-9dc7-b93042439b94) ### **How it works** Radical’s aircraft flies in the lower stratosphere - above weather, clouds, and aviation traffic. Here it collects solar energy from the sun in the day, and deploys battery energy at night - allowing it to fly continuously year-round. The aircraft has the wingspan of a passenger jet, but is ultra-light and ultra-efficient, weighing less than a motorbike and using the same amount of power as a hair dryer. ### **Ask** If you know telecommunications companies that are interested in improving their network coverage, we’d like to be connected!",James Thomas,https://bookface-images.s3.amazonaws.com/avatars/0b7c185c49f67aa098d46078a656757ddd68860c.jpg,Otherimage_27960_1.jpg;Otherimage_27960_2.jpg;,27960
🐨 Learn with Koala,,Xavier Lesage Moretti,https://bookface-images.s3.amazonaws.com/avatars/eafb746db7a37a1d2100eef4fc1b842468d24901.jpg,,25417
"ChatSonic 💬 - Like ChatGPT but with real-time data, images & voice search",,Samanyou Garg,https://bookface-images.s3.amazonaws.com/avatars/0ae5d689976cb17cd8c3e9ea1557c7e0535c1978.jpg,,24526
💻 Frigade - The easiest way for developers to build product onboarding.,"**_TL;DR_** _Frigade helps developers build best-in-class product onboarding and education_ faster. _Check us out at_ [_frigade.com_](http://frigade.com)_!_ ![uploaded image](/media/?type=post&id=68103&key=user_uploads/123251/acaad972-6a2d-45b3-817c-00685b328449) Hello everyone! We’re [Christian](https://www.linkedin.com/in/cmathies/) and [Eric](https://www.linkedin.com/in/ericbrownrout/). We’ve been working together since 2015 when we first met as interns at LinkedIn, and we’re excited to be building Frigade. Our goal at Frigade is to make it easy to build great product onboarding so developers can spend more time building their core product experiences. ![uploaded image](/media/?type=post&id=68103&key=user_uploads/123251/c42721d4-9f20-4993-b0ce-cac1c7a69fe2) ### **🔴 Problem: Product Onboarding is Hard** Product onboarding is essential to customer activation and retention, but building great onboarding is difficult and time consuming. We know because we experienced this problem firsthand at our previous startup where we spent enormous amounts of time building onboarding and education for our app through trial and error. Time that could’ve been spent developing our core product offering. ㅤ ### **🟢 Solution: Powerful API and Open Source SDK** Frigade’s API and open source SDK take the hard work out of building and scaling great product onboarding. With Frigade, developers can: * 🛠️ Quickly build beautiful onboarding within their own app UI * 🔄 Ingest onboarding data from our API into their backend * ⚡ Make instant changes to copy, assets, and logic via API * 🎯 Easily build user targeting (powered by Segment, MixPanel, etc.) * 📚 Automatically leverage built-in industry best-practices As a result, developers can spend less time building features for product adoption and more time building the product roadmap. ![uploaded image](/media/?type=post&id=68103&key=user_uploads/123251/e768b350-e12d-4e11-976b-042f82f1def3) ![uploaded image](/media/?type=post&id=68103&key=user_uploads/123251/52788266-214c-4314-a0a9-dc7d270afdde) [_Frigade SDKs_](https://github.com/FrigadeHQ) provides beautiful, extensible boilerplate for critical flows.ㅤ ### **💻 Try it yourself** Check out our [GitHub page](https://github.com/FrigadeHQ) and [website](https://frigade.com). We’re here to help! Feel free to contact us at [founders@frigade.com](mailto:founders@frigade.com) with any questions regarding implementation, feature requests, or to chat generally about your product onboarding needs. And if you’re in San Francisco, come say hey! ㅤ **Thanks!** Eric and Christian",Eric Brownrout,https://bookface-images.s3.amazonaws.com/avatars/372320b943518c5b75b9176dedc464f4cf241e83.jpg,Otherimage_27852_1.jpg;Otherimage_27852_2.jpg;Otherimage_27852_3.jpg;Otherimage_27852_4.jpg;,27852
Firstbase Agent – Payroll Tax Registration & Ongoing Compliance for startups,,Mark Milastsivy,https://bookface-images.s3.amazonaws.com/avatars/851c4c8def819d89db92b2e24061525d1a610a95.jpg,,22796
🧡 Ruth Health - READY to support your (wife’s) postpartum core + pelvic floor,"## **Ready by Ruth Health 6-week video series helps POSTPARTUM folks recover faster 🫄🏽🤰🏻🫃🏾** Hi YC! We’re [Alison](https://bookface.ycombinator.com/user/736020) + [Audrey](https://bookface.ycombinator.com/user/173747), co-founders of [Ruth Health](https://www.ruthhealth.com/) 🧡 a global virtual clinic for pregnant and postpartum folks. Ruth Health delivers 30-minute telehealth sessions and unlimited text message access to help new moms and parents navigate physical and emotional challenges. ### Our latest + greatest: [Ready by Ruth Health](https://ruthhealth.com/readybyruthhealth/). A collection of bite-sized, on-demand video series designed to help you feel ready at every stage of pregnancy and beyond.  ![uploaded image](/media/?type=post&id=68021&key=user_uploads/736020/ccff3c3d-e0ab-463b-bf6d-41d91b3fa271) ### The first release is **Connecting to Your Postpartum Body**, a self-guided 6-week series for total body rehabilitation after birth, starting as soon as you like. \\ \\ Next up: **Breastfeeding 101.** ### Any pregnant folks or new moms you love, send 'em [to Ruth Health!](https://ruthhealth.com/) **YC friends/family may pay the reduced price of $10.99. Or choose a higher price to support us more!** _5% of all proceeds will be donated to Every Mother Counts_ ![uploaded image](/media/?type=post&id=68021&key=user_uploads/736020/3f523e44-e5f3-43e1-bcde-e0be2cfe515a) PAYMENT: **We accept cash pay + HSA/FSA internationally.** _We’ll eventually accept Medicaid and insurance in the US, but not yet._  ______________________ ### **The Problem** Postpartum folks often don’t know where to start. It can feel strange and painful in your new body. Too many postpartum workout and wellness programs rush you, or put your body at risk—and many are not evidence-based.\\ \\ How do you begin to regain strength, support the pelvic floor, and heal your core—without ever having to leave home or go to a clinic?  ### **Who is Ready by Ruth Health for?** We simplify the process with 6 weeks of initial content and more to come. Watch each snackable video at home, in bed, at work, or on the go.  We are for any working mom looking to get back to work, life, and sex (YES, SEX! 🧡) sooner. We’ve launched GLOBALLY and still offer virtual 1:1 care separately. We help: * Postpartum moms * Total body recovery, with focus on pelvic floor + core * Ages 20-55 * For anyone starting from 1 day + lasting through several years postpartum, depending on how you feel during movement (stop immediately if painful) * 🏥 Folks who suffered with difficult or traumatic births * 🩺 Proactive moms looking to get back to normal life faster * 🏃🏿‍♀️Fitness lovers + those excited to feel stronger after baby * 🏢 Anyone who hates dealing with insurance; just pay $10.99 with credit or HSA/FSA ### **How does Ready by Ruth Health work?** Evidence-based breathwork, strengthening, and mobility exercises for total body, with a focus on the core, pelvic floor, and vagina. Follow the video series for 6 weeks to feel an improvement in strength, stability, body awareness, and pain.  Ready by Ruth Health is: * Easily digestible content that fits into a busy mom's or mom-to-be's life. Videos are anywhere from 3-10 minutes. * A safe space to explore Ruth Health's philosophy of care until you feel ready to progress to a 1:1 treatment plan.  * Prenatal and postpartum care at your fingertips, whenever and wherever you need it.  * Movement, education, and exercise combined to help birthing people feel ready. ![uploaded image](/media/?type=post&id=68021&key=user_uploads/736020/290a0022-1e6e-4566-bc42-7bbf3484f777) ACTION ITEMs: 1. [Buy your Ready by Ruth Health videos](https://checkout.stripe.com/c/pay/plink_1MC64cD4QhhJkNyVUkrxxtIa#fidkdWxOYHwnPyd1blppbHNgWjA0T0RJblVBMVRtbU9uS3xTR0hgclR8VXxnPUc0c1N%2FVlRjSTU3QEtzdjVcYUtMdzBiVXBsNFdDZ1BwMjJOSDJuck1va2RkfzBSNXRjPXBkampEaWFNN0ZBNTVqTjYzZlFHNycpJ3VpbGtuQH11anZgYUxhJz8nMWJyYFJoPV9JMFBEZ0RcPXJQJyknd2BjYHd3YHdKd2xibGsnPydtcXF1dj8qKndwcW1tYGRpcW0rZmpoKid4JSUl) **for our reduced price of $10.99** 2. Watch + follow along when convenient 3. Feel better Haylie Rudy— mom of 2 in Austin, TX / 9mos postpartum said of Ruth Health Pelvic Floor Training: \""I wasn't alone, I had expert help with my pain + incontinence. It took away the fear, so I could reclaim my power.” ### **Why are we building Ruth Health?** Maternal healthcare in America—and many places worldwide—is a mess. NYC has the highest maternal mortality rate of any major city in the developed world. Moms, parents, and even their non-birthing partners need us. Nobody should have to suffer alone, in silence, or without affordable, attainable help. Incontinence after birth may be normal, but it’s not “okay.” We’ve had ENOUGH. We’re the women building women’s healthcare for us, by us. Women deserve better ✊🏿✊🏽✊🏼 we make care better for every body. ### **How can I help?** **1. Refer** friends, family, partners, wives, any new mom in your life  **2. Reach out** with any feedback, or great techno music :\\] Big YC love, Alison + Audrey",Alison Greenberg,https://bookface-images.s3.amazonaws.com/avatars/adfafe6073eba5eb99bcfa092a9587c59451a3fb.jpg,Otherimage_24669_1.jpg;Otherimage_24669_2.jpg;Otherimage_24669_3.jpg;,24669
Valo Hyperfoil - The electric flying personal watercraft of the future,"# Meet Valo - the worlds first Hyperfoil. ![uploaded image](/media/?type=post&id=68006&key=user_uploads/159353/28733529-cdb7-4bf0-a840-6ff65cf62169) **⚡What is it?** [Valo is a Hyperfoil](https://ridevalo.com/) - a new category of ultra-performance hydrofoiling personal watercraft we created with a full computerized stability control system. Think of it like an electric flying jet ski, that is super bad ass. The complete overhaul that the 50 year old Jetski desperately needs. ![uploaded image](/media/?type=post&id=68006&key=user_uploads/159353/1b753dae-0030-4a9a-90b6-055292666ef0) ![uploaded image](/media/?type=post&id=68006&key=user_uploads/159353/a5b48647-e421-4c01-8254-99b09d61e6e2) **📉The old - Jetskis** Loud, gas-burning, noisy impeller driven, wake causing, wave splashing bathtubs. **📈The new -** [**_Valo_**](https://ridevalo.com/) A fully electric, near silent, near zero wake, high speed, highly agile vehicle that slices above the waves. ![uploaded image](/media/?type=post&id=68006&key=user_uploads/159353/6eaeca7e-206f-4368-8a7f-fc6298be1c01) ![uploaded image](/media/?type=post&id=68006&key=user_uploads/159353/323c9876-4d67-4d88-bb74-178cb0e6e80d) ### **📋 Specs:** * Top speed: 58 mph * Range: 68 miles * Charging time: 3 hours * Cruising altitude: 2 ft * 100% electric * Hull: Carbon Fiber ![uploaded image](/media/?type=post&id=68006&key=user_uploads/159353/de88bd84-ff5b-45b1-ae7b-c0d690d77872) ![uploaded image](/media/?type=post&id=68006&key=user_uploads/159353/d1aa3612-35cd-459e-8604-0c7c09de6698) ### 🤔 **Why do I want one?** Riding Valo is truly exhilarating, flying clear above the surface of the water, banking into turns like a ski racer. You don't get wet. You don't need good balance. Cruise from the SF Marina to Sausalito in 10 minutes. Have a cocktail, enjoy the sun. All without making waves, noise, or emissions. ![uploaded image](/media/?type=post&id=68006&key=user_uploads/159353/53404302-f851-49cf-87ab-42418c643755) ### **🔨Who is making it?** Our team consists of world class engineers that have worked on Americas Cup racing yachts, hyperloops, self landing rockets, and navy ships, as well as having a massive amount of experience in making electric foiling boats. We are super confident that Valo will work better than we have planned and that customers will absolutely love it. We are going to use the technology in Valo to revolutionize increasingly larger boats and ships, ultimately bringing zero emissions technology to the entire marine sector. ### **📦How do I get one?** [Place a reservation today!](https://ridevalo.com/) $1000 fully refundable. A reservation secures your spot in the line for the limited production slots we will have available next year. ### **📆When will it be ready?** We will have a prototype complete by early Feb next year, and will be offering demo rides. We will then have a limited run of founders edition vessels delivered mid next year, with priority given to the reservation queue position. The full production run will begin early after that. ### **🎣How much does it cost?** Valo costs more than your typical jet ski. Production price is targeted at $59,000. This is because Jetski’s and PWCs in general are pretty much glorified fiberglass bathtubs with a piston engines slapped inside. Valo is effectively a fully featured electric aircraft with wings, stabilizers, actuated control surfaces, inertial sensors and complex flight control software, nothing else out there comes close to it, and all that extra stuff does add to the cost.\\ \\ If you have any questions, reach out to [valo@boundarylayer.tech](mailto:valo@boundarylayer.tech) ### **Thanks!**",Ed Kearney,https://bookface-images.s3.amazonaws.com/avatars/c0456becfa096417aaaddb243f2e252f9a6eae00.jpg,Otherimage_12083_1.jpg;Otherimage_12083_2.jpg;Otherimage_12083_3.jpg;Otherimage_12083_4.jpg;Otherimage_12083_5.jpg;Otherimage_12083_6.jpg;Otherimage_12083_7.jpg;Otherimage_12083_8.jpg;,12083
Flagright Launchpad 🚀: Radically simplify fintech licensing & BaaS onboarding,,Baran Özkan,https://bookface-images.s3.amazonaws.com/avatars/c28c0cf5ddca5d2b2e86467ba5cc43354afd676e.jpg,,25608
Holacasa 👋🏡 End-end mortgage solution for Real Estate agents customers,"Hi everyone 👋, we´re [Eric](https://www.linkedin.com/in/ericyanezl/) and [JC](https://www.linkedin.com/in/jcgarzar/) from [Holacasa](https://holacasa.mx). ### **The problem** Getting a mortgage is too slow. Working in the Real Estate and mortgage industry, we discovered that most failed transactions happen because the homebuyer didn’t get their mortgage approval fast enough. Additionally, most real estate firms don’t have any tech solutions for their business. ### **The solution** Holacasa provides real estate firms and developers a white-label, no-code platform and API that helps their clients prequalify and apply for their mortgage quickly and easily, comparing over 10 banks in one place. ![uploaded image](/media/?type=post&id=67906&key=user_uploads/481616/affeabd2-cfb7-4c40-bc7c-c14811003ffb) ### **How it works** Real estate firms get access to our free platform, which helps their clients get an instant quote, prequalify, and apply for their mortgage quickly and easily with a white-label solution. This also allows real estate firms to have dashboards, real-time status updates, and rankings of their potential leads. ![uploaded image](/media/?type=post&id=67906&key=user_uploads/481616/490615e6-c699-4874-a4fb-f1c31df1fb5b) ### **Our ask** If you’re interested in getting a mortgage loan in Mexico, are a proptech, or know any Real Estate firms that could be interested in our free platform, please let us know or email us at [eric@holacasa.mx](mailto:eric@holacasa.mx) or [click here](https://www.holacasa.mx/inmobiliarias). #",Eric Yáñez,https://bookface-images.s3.amazonaws.com/avatars/e6339e15a3b5f510ff38f3322506d78967998eba.jpg,Otherimage_28072_1.jpg;Otherimage_28072_2.jpg;,28072
"💸 SPRX Technologies – Making R&D Credits simple, fast, and affordable.","### **TL;DR** [SPRX](https://sprx.tax) is TurboTax for the R&D Tax Credit. With our technology, R&D Credits are simple, fast, and affordable. Want to see a demo? Schedule a call with us [here](https://calendly.com/sprx-team/sprx-initial-discussion)! ### **❌ The problem** The R&D Credit is often cited as the most complex and audited tax credit in the United States. When companies do decide to claim an R&D Credit, they often face analysis costs that can be greater than the credit itself! ### **🧠 SPRX Solution** [SPRX](https://sprx.tax) automates the analysis. When using our software credits computed are: * Exactly what the government is asking for * Completed up to 80% faster than other providers * Cost, on average, 50% less ### **⚙️ How does SPRX work?** [SPRX](https://sprx.tax) uses technology to break the R&D Credit analysis into three easy steps: 1. Gather Data 2. Review Predictions and Analysis 3. File Your Credit! ![uploaded image](/media/?type=post&id=67903&key=user_uploads/570353/2638dab5-2925-4647-a0b8-bcb5963841c6) ### **🤝 Ask!** If you want to learn more about how [SPRX](https://sprx.tax) can make your R&D Credit process simple, fast, and affordable you can: * Checkout our website at [sprx.tax](http://sprx.tax) * Schedule a [demo](https://calendly.com/sprx-team/sprx-initial-discussion)",Dominic Vitucci,https://bookface-images.s3.amazonaws.com/avatars/17efb7f0aaee40abe920a8bcd19e697b9d76e6e8.jpg,Otherimage_27949_1.jpg;,27949
🔍 Keyval - Distributed traces for every application without code changes,"Hi YC! We're Ari and Eden, the founders of [Keyval](https://keyval.dev/).\\ Odigos, our open-source project, boosts your existing monitoring tools by automatically generating distributed traces for all your applications within minutes. ![uploaded image](/media/?type=post&id=67880&key=user_uploads/171492/8220e796-3f4d-456f-9040-8e69c20591f0) Check out our [video](https://www.youtube.com/watch?v=9d36AmVtuGU) ### **The Problem** Distributed traces are the most effective signal to monitor distributed applications, but they are also the most difficult to implement.  Unlike metrics or logs, the real value of distributed tracing occurs only after implementing it across multiple applications successfully.  If just one of your applications does not produce distributed tracing, the entire context propagation is broken and the value of the traces drops significantly. ### **The Solution** Odigos, our open-source project, helps developers fix production issues faster by boosting existing monitoring tools, and automatically providing them with distributed traces, within minutes. A quick installation scans and recognizes all your applications, auto-instruments them, and deploys the required collectors. This is all done automatically - all you need to do is: 1. Select your target applications 2. Select a backend you want to send the information to That’s it! ### **Why developers choose to work with Odigos:** ✨ **Immediately and automatically** get distributed traces for newly-deployed application\\ 🏆 **Eliminate blind spots**! Gain confidence and understand what is (and what isn’t) covered by your existing monitoring tools\\ 🚀 **Ease of use** – one-step installation completed within minutes\\ **⚖️ Auto-scaled collectors/agents** - deployed and scaled according to the amount of traffic generated by your applications ### **Try it yourself** Check out our [GitHub repository](https://github.com/keyval-dev/odigos), and our [getting started guide](https://odigos.io/docs/getting-started/). We are also maintainers of OpenTelemetry auto-instrumentation for Go applications. Feel free to contact us at [founders@keyval.dev](mailto:founders@keyval.dev) with any questions regarding monitoring / eBPF / OpenTelemetry. We’d love to invite you to our office in San Francisco for lunch and a demo, book a time with us [here](https://calendly.com/edenfed) 😃",Eden Federman,https://bookface-images.s3.amazonaws.com/avatars/3aab8057608e94e9958ef42f40a04311bee1c2e0.jpg,Otherimage_27965_1.jpg;,27965
Orangewood - Democratizing Robots!,"**Hi YC!** We're [**Abhinav Das,**](https://www.linkedin.com/in/abhinavdas1985/) [**Aditya Bhatia,**](https://www.linkedin.com/in/adityabhatia89) and [**Akash Bansal,**](https://www.linkedin.com/in/mrakashbansal/) the founders of [Orangewood Labs.](https://orangewood.co/) [Orangewood Labs](https://orangewood.co/) is building robotic arms for small businesses. Our mission is to democratize robots. [Orangewood’s](https://orangewood.co/) robots are safe, easy to operate, affordable, and capable of handling modern-day manufacturing challenges. **The Problem** Small businesses don’t have access to automation and are suffering because of it. The cost of the industry standard robotic arm is $35,000 without integration - and assuming that you need multiple robotic arms for any given function - this adds up very quickly. Companies are going out of business due to high wages and cost of living. **Our Solution** ![uploaded image](/media/?type=post&id=67843&key=user_uploads/212187/4f220dba-51d8-45fe-a701-1490f283669a) By building our own robots, we found ways to create a cheaper, more affordable robot. Our robotic arms aren’t nearly as accurate as the industry leader, but that’s okay! Not every task requires 100% accuracy. We’re currently focusing on industrial applications like pick-and-place, spray painting, and welding. [**https://www.youtube.com/watch?v=WzzBFkdv2PE**](https://www.youtube.com/watch?v=WzzBFkdv2PE) **With** [**Orangewood Labs**](https://orangewood.co/)**, customers have:** \\ 🏆 Access to automating their business with 3x - 4x productivity gains 💰 Lower costs through a monthly subscription 🚀 Ease of use - simplicity in programming for tasks and integration included for free ⚠️ Safety from highly dangerous tasks \\ **How you can help** * Introductions to VCs who invest in hard tech * Introductions to talented engineers looking to work in robotics * Introductions to system integrators * Introductions to customers (small business owners: food, manufacturing, photographers, etc.) Industrial applications are just our first use case. We have more updates coming in the next few weeks! Feel free to reach out to us with thoughts, questions and feedback.  We’re at [founders@orangewood.co](mailto:founders@orangewood.co) and (310) 658-2456. We’d love to invite you to our office in San Francisco for lunch and a demo!  [**Book a live demo**](https://calendly.com/orangewood-labs/demo?month=2022-12) We’ll be shipping our first robots in the summer of 2023!",Aditya Bhatia,https://bookface-images.s3.amazonaws.com/avatars/e416831c363da6539b9179fe43a71ef338638dd3.jpg,Otherimage_1836_1.jpg;,1836
🏗️ Pirros - Detail Management System for Construction Designers,"Hey YC! We're Ari and Peter, co-founders of Pirros. Pirros is a detail management system for structural engineers and architects. Our goal is to make it easier to use the knowledge from previous projects to save time on future projects. ### 😬 **The Problem** Construction design companies (structural engineering and architectural firms) are wasting time redesigning the same detailing conditions. \""Details\"" are the micro-level blueprints of a construction building, for example a beam to column connection, or a wall assembly (see below). Each construction project has 100s of details, half of which are recreated for each project. 90% of these detailing conditions have been encountered and designed on one of the company's previous projects, the designer just doesn't have easy access to them. ![uploaded image](/media/?type=post&id=67836&key=user_uploads/1099489/4cc5fe6a-4748-482f-b0a0-2928c858a807) #### ✅ **Our Solution** On our platform, companies store the details from all their previous projects in a single cloud-based location (see below). Now, engineers and architects can quickly access any detailing condition just as easily as a google search, instead digging through all their past projects on their file server looking for a needle in a haystack. ![](https://t36258466.p.clickup-attachments.com/t36258466/cc2dcd32-cf02-4184-ae29-8275e69fa288/Website.png) #### ⚒️ **How it works** Our software integrates with Revit (the industry standard drawing production software), and extracts each detail and all the metadata associated with it, so that there is enough information automatically stored with each detail to make them searchable. Designers come to our website, search and filter down to find the detailing condition they need for their current project, and then download the detail straight into Revit. #### 🙏 **The Ask** We are continuing to onboard new customers and would love warm intros to structural engineers or architects. Or, if YOU are a structural engineer or architect, please reach out to us and we would love to set up a demo. Thanks!",Peter Johann,https://bookface-images.s3.amazonaws.com/avatars/db7c5257a3243d8ba0a6a9ab9264f6e01ae2527c.jpg,Otherimage_27837_1.jpg;,27837
🏄 SensorSurf - Data infra for robotics,"> **tl;dr:** Robots produce a lot of data, and it’s a challenge to collect and manage all of it. Our infrastructure enables companies to easily collect, offload, and make use of sensor data. > > ![uploaded image](/media/?type=post&id=67785&key=user_uploads/1161431/6669487c-0baf-4116-b0b7-1dd6b0ba7ec6) --- Howdy, YC! I’m [Alec Bell](https://www.linkedin.com/in/alec-bell/) from SensorSurf. I love robots, and I’m writing software to make it easier to build them. ### **❌** Problem Robots generate absurd quantities of data. **A single self-driving car produces up to 1.5 petabytes/year** ([source](https://www.tuxera.com/blog/autonomous-cars-300-tb-of-data-per-year/)). Developers need access to this data to diagnose issues, train models, and run simulations; but it’s hard to get a hold of since its clunky and sits on an edge device. Robotics companies currently build data infra in-house, which is extremely costly. ### ✅ Solution **SensorSurf offers the infrastructure to collect, offload, and make use of sensor data.** Users can specify where, when, and what data to collect. From there, they can selectively offload it, run queries on it, visualize it, and put it to work for purposes like debugging, annotation, and analytics. ### 👨‍💻 How it works Robotics companies install **a tiny agent on their robots,** which allows us to establish a connection to our services and **observe their system.** We can then collect data across a fleet of robots and help users manage/search it in the cloud, accounting for network constraints that our customers may experience. ### 👍 Noteworthy features * [Event-based data collection](https://docs.woeden.com/collection/auto_record) * [Rolling buffers/windows of data](https://docs.woeden.com/collection/rolling_buffer) * [Data streaming for visualization](https://docs.woeden.com/management/visualize) ### 🙏 Asks * **Robotics developers:** [**try out our tool**](https://docs.woeden.com/getting_started)**!** * Share this post to robotics communities. * Connect us with robotics companies and researchers ([founders@woeden.com](mailto:founders@woeden.com)).",Alec Bell,https://bookface-images.s3.amazonaws.com/avatars/94b6326f6f22998fe0145ea5eb2000be053a194e.jpg,Otherimage_27942_1.jpg;,27942
